"","country","city","date","id","neighbourhood_cleansed","latitude","longitude","property_type","room_type","accommodates","bedrooms","beds","price","minimum_nights","maximum_nights","availability_30","price_30","revenue_30"
"3886","the-netherlands","amsterdam",2020-07-09,7828980,"Oud-Oost",52.36146,4.92702,"Townhouse","Entire home/apt",4,4,4,250,6,1125,29,250,250
"3887","the-netherlands","amsterdam",2020-07-09,7829730,"De Pijp - Rivierenbuurt",52.35265,4.89314,"Apartment","Entire home/apt",2,1,1,300,2,45,2,300,8400
"3888","the-netherlands","amsterdam",2020-07-09,7829747,"De Baarsjes - Oud-West",52.3604,4.85935,"Apartment","Entire home/apt",2,1,1,91,2,4,0,91,2730
"3889","the-netherlands","amsterdam",2020-07-09,7830034,"De Pijp - Rivierenbuurt",52.35289,4.89576,"Apartment","Entire home/apt",2,1,1,150,2,1125,0,150,4500
"3890","the-netherlands","amsterdam",2020-07-09,7833712,"De Pijp - Rivierenbuurt",52.35203,4.90761,"Apartment","Entire home/apt",4,1,2,110,2,1125,0,122,3660
"3891","the-netherlands","amsterdam",2020-07-09,7836474,"De Pijp - Rivierenbuurt",52.34855,4.88987,"Apartment","Entire home/apt",2,1,1,175,5,30,27,175,525
"3892","the-netherlands","amsterdam",2020-07-09,7836988,"De Baarsjes - Oud-West",52.35929,4.86223,"Apartment","Entire home/apt",4,2,2,200,4,1125,0,200,6000
"3893","the-netherlands","amsterdam",2020-07-09,7838274,"Oud-Oost",52.35045,4.91407,"Apartment","Entire home/apt",2,1,1,90,3,5,0,100,3000
"3894","the-netherlands","amsterdam",2020-07-09,7839059,"Centrum-West",52.36779,4.88727,"Apartment","Entire home/apt",2,1,1,200,1,1125,30,0,0
"3895","the-netherlands","amsterdam",2020-07-09,7846014,"Watergraafsmeer",52.3376,4.9094,"Boat","Entire home/apt",2,0,1,110,2,1125,0,110,3300
"3896","the-netherlands","amsterdam",2020-07-09,7846464,"Geuzenveld - Slotermeer",52.38085,4.81602,"House","Private room",2,1,1,65,1,7,0,65,1950
"3897","the-netherlands","amsterdam",2020-07-09,7847117,"De Baarsjes - Oud-West",52.36854,4.8499,"Apartment","Entire home/apt",2,1,1,99,2,1125,0,139,4170
"3898","the-netherlands","amsterdam",2020-07-09,7852144,"De Baarsjes - Oud-West",52.36894,4.85563,"Apartment","Entire home/apt",4,2,3,180,3,1125,0,180,5400
"3899","the-netherlands","amsterdam",2020-07-09,7855448,"Westerpark",52.38218,4.86848,"Apartment","Entire home/apt",2,1,1,120,3,1125,0,120,3600
"3900","the-netherlands","amsterdam",2020-07-09,7857870,"Geuzenveld - Slotermeer",52.3761,4.79353,"House","Private room",2,2,2,200,2,30,30,0,0
"3901","the-netherlands","amsterdam",2020-07-09,7861455,"De Baarsjes - Oud-West",52.36811,4.86684,"Apartment","Entire home/apt",2,1,1,135,2,1125,29,150,150
"3902","the-netherlands","amsterdam",2020-07-09,7861803,"Watergraafsmeer",52.33886,4.94066,"House","Entire home/apt",2,1,1,90,2,1125,0,90,2700
"3903","the-netherlands","amsterdam",2020-07-09,7861877,"De Pijp - Rivierenbuurt",52.34217,4.9075,"Apartment","Entire home/apt",2,1,1,129,3,1125,0,129,3870
"3904","the-netherlands","amsterdam",2020-07-09,7862192,"Oostelijk Havengebied - Indische Buurt",52.36382,4.93667,"Apartment","Entire home/apt",2,1,0,100,5,8,0,100,3000
"3905","the-netherlands","amsterdam",2020-07-09,7864783,"Westerpark",52.3815,4.86836,"Apartment","Entire home/apt",2,1,1,105,4,18,0,105,3150
"3906","the-netherlands","amsterdam",2020-07-09,7871143,"Centrum-West",52.37959,4.8946,"Loft","Entire home/apt",12,5,8,600,7,1124,15,889.666666666667,13345
"3907","the-netherlands","amsterdam",2020-07-09,7877533,"De Pijp - Rivierenbuurt",52.34278,4.8946,"Apartment","Entire home/apt",2,1,1,110,3,1125,0,110,3300
"3908","the-netherlands","amsterdam",2020-07-09,7877946,"De Pijp - Rivierenbuurt",52.35481,4.89911,"Apartment","Entire home/apt",4,2,2,250,2,1125,2,264.285714285714,7400
"3909","the-netherlands","amsterdam",2020-07-09,7879063,"De Baarsjes - Oud-West",52.37122,4.85314,"Apartment","Private room",4,1,2,82,2,30,0,119,3570
"3910","the-netherlands","amsterdam",2020-07-09,7879767,"De Baarsjes - Oud-West",52.36096,4.86218,"Apartment","Entire home/apt",2,1,1,109,1,1125,0,115,3450
"3911","the-netherlands","amsterdam",2020-07-09,7880299,"Bijlmer-Oost",52.32344,4.97219,"Apartment","Entire home/apt",4,2,2,85,2,32,0,75,2250
